Day,Hour,Wind
21,2,11.9916
21,3,9.2142
21,4,9.6294
21,5,14.811
21,6,15.8784
21,7,12.6258
21,8,14.5386
21,9,11.778
21,10,12.0654
21,11,11.304
21,12,7.2168
21,13,4.2486
21,14,2.5878
21,15,1.6974
21,16,0.8718
21,17,1.0098
21,18,4.3668
21,19,1.8042
21,20,0
21,21,0
21,22,0.099
21,23,0.7896
22,0,2.8302
22,1,4.4724
22,2,4.0578
22,3,1.2414
22,4,0.069
22,5,0
22,6,0
22,7,0
22,8,0
22,9,0
22,10,0
22,11,0
22,12,0
22,13,0.2112
22,14,1.2852
22,15,3.228
22,16,4.6026
22,17,5.2434
22,18,6.6966
22,19,6.0876
22,20,6.6138
22,21,10.0944
22,22,13.3734
22,23,7.005
23,0,9.6312
23,1,15.414
23,2,19.5144
23,3,13.2378
23,4,15.861
23,5,12.4554
23,6,9.9432
23,7,5.346
23,8,5.0502
23,9,8.2896
23,10,22.4274
23,11,24.6942
23,12,24.6834
23,13,6.9648
23,14,1.2144
23,15,1.212
23,16,1.2132
23,17,21.0714
23,18,20.2146
23,19,18.0132
23,20,15.9018
23,21,13.9986
23,22,14.7342
23,23,15.0858
24,0,18.8346
24,1,22.4646
24,2,17.2578
24,3,8.5704
24,4,6.015
24,5,6.0156
24,6,6.0132
24,7,21.3336
24,8,19.8156
24,9,12.9618
24,10,14.352
24,11,16.5564
24,12,23.8932
24,13,23.3718
24,14,19.1736
24,15,16.3554
24,16,15.7872
24,17,14.0454
24,18,10.5678
24,19,7.0074
24,20,9.0984
24,21,13.7682
24,22,16.2288
24,23,16.2336
25,0,21.4404
25,1,24.6588
25,2,25.7976
25,3,26.2044
25,4,24.669
25,5,20.8398
25,6,11.946
25,7,5.148
25,8,5.3232
25,9,2.7858
25,10,4.2192
25,11,4.7334
25,12,4.8804
25,13,5.2488
25,14,4.3782
25,15,3.8814
25,16,3.6222
25,17,3.375
25,18,4.242
25,19,4.7202
25,20,3.786
25,21,0.7482
25,22,0.0222
25,23,0
26,0,0
26,1,0
26,2,0
26,3,0
26,4,0.1824
26,5,0.849
26,6,1.422
26,7,0.8196
26,8,0.3996
26,9,0.0018
26,10,0
26,11,0
26,12,0
26,13,0
26,14,0
26,15,0
26,16,0.0312
26,17,1.2354
26,18,2.9466
26,19,2.5632
26,20,0.6216
26,21,0
26,22,0
26,23,0.2106
27,0,0.4926
27,1,0.327
27,2,0.513
27,3,0
27,4,0
27,5,0
27,6,0
27,7,0
27,8,0
27,9,0.0306
27,10,0.0054
27,11,0
27,12,0
27,13,0
27,14,0
27,15,0
27,16,0.06
27,17,0.3726
27,18,1.2426
27,19,1.9326
27,20,2.0178
27,21,0.1878
27,22,0
27,23,0
28,0,0.0132
28,1,0.2928
28,2,0.2262
28,3,0.0498
28,4,0.1662
28,5,0.234
28,6,0.1266
28,7,0
28,8,0.006
28,9,0
28,10,0
28,11,0
28,12,0
28,13,0
28,14,1.2684
28,15,3.6726
28,16,5.343
28,17,8.3706
28,18,9.2802
28,19,10.7298
28,20,8.8332
28,21,6.5766
28,22,6.1938
28,23,8.397
29,0,9.3072
29,1,8.6178
29,2,10.1898
29,3,5.6136
29,4,4.7988
29,5,4.1652
29,6,5.1948
29,7,6.3654
29,8,7.4334
29,9,5.7288
29,10,5.3544
29,11,3.057
29,12,1.5906
29,13,0.744
29,14,4.5714
29,15,7.263
29,16,10.0368
29,17,12.9444
29,18,4.3236
29,19,0.6918
29,20,0.138
29,21,0.3684
29,22,0.012
29,23,0
30,0,0
30,1,0
30,2,0
30,3,0.5802
30,4,8.0802
30,5,22.998
30,6,26.8836
30,7,28.0524
30,8,28.2564
30,9,28.1646
30,10,26.9976
30,11,12.0204
30,12,12.021
30,13,11.9916
30,14,8.082
30,15,1.6452
30,16,0.1638
30,17,0
30,18,0.3504
30,19,0.0714
30,20,0
30,21,0
30,22,0.2106
30,23,1.1178
31,0,0.6156
31,1,0.1224
31,2,0
31,3,0
31,4,0
31,5,0
31,6,0
31,7,0.594
31,8,3.1488
31,9,1.7694
31,10,1.98
31,11,0.777
31,12,0.0576
31,13,0
31,14,0
31,15,0
31,16,0
31,17,0.5052
31,18,3.2544
31,19,3.4548
31,20,3.2826
31,21,0.657
31,22,1.2708
31,23,0.2652
1,0,0.108
1,1,1.0632
1,2,0.4536
1,3,0.2052
1,4,2.1
1,5,0.888
1,6,2.7384
1,7,2.979
1,8,4.0608
1,9,5.148
1,10,7.8582
1,11,9.0186
1,12,9.1416
1,13,5.5608
1,14,6.4956
1,15,6.117
1,16,6.234
1,17,7.5666
1,18,8.7162
1,19,11.2182
1,20,10.4364
1,21,7.8216
1,22,10.2222
1,23,9.978
2,0,10.8408
2,1,1.3668
2,2,1.212
2,3,1.2132
2,4,1.2132
2,5,1.2126
2,6,23.8668
2,7,22.824
2,8,19.9776
2,9,13.7472
2,10,10.5666
2,11,10.0218
2,12,11.9028
2,13,12.2682
2,14,10.9878
2,15,10.1598
2,16,10.041
2,17,12.2598
2,18,16.8906
2,19,15.3216
2,20,11.5254
2,21,17.535
2,22,19.401
2,23,22.1154
3,0,21.0732
3,1,20.5734
3,2,17.0358
3,3,14.1126
3,4,16.7322
3,5,18.2118
3,6,15.8142
3,7,19.6272
3,8,13.1646
3,9,7.0986
3,10,4.362
3,11,1.7802
3,12,1.4412
3,13,0.3792
3,14,0
3,15,0
3,16,0
3,17,0.7152
3,18,2.6232
3,19,1.9884
3,20,2.6496
3,21,3.7494
3,22,3.6342
3,23,5.2818
4,0,6.246
4,1,4.7328
4,2,4.4898
4,3,2.0844
4,4,0.9174
4,5,0.4308
4,6,0.1458
4,7,0.9702
4,8,2.8836
4,9,2.9184
4,10,4.9374
4,11,3.4596
4,12,0.9606
4,13,0.39
4,14,0.024
4,15,0.057
4,16,0.6948
4,17,7.8726
4,18,5.1768
4,19,0.3108
4,20,0
4,21,0
4,22,0.0096
4,23,0.0474
5,0,0.378
5,1,0.309
5,2,0.0984
5,3,0
5,4,0.189
5,5,1.0716
5,6,0.0096
5,7,0
5,8,0
5,9,0
5,10,0
5,11,0
5,12,0
5,13,0
5,14,0
5,15,0.4224
5,16,1.5114
5,17,3.4038
5,18,3.075
5,19,3.1986
5,20,1.2978
5,21,0.6804
5,22,0.0678
5,23,0.2304
6,0,0.282
6,1,0.4968
6,2,0
6,3,0
6,4,0
6,5,0.0012
6,6,1.0794
6,7,5.7108
6,8,8.5632
6,9,7.3032
6,10,7.311
6,11,10.2642
6,12,13.6368
6,13,11.2506
6,14,10.989
6,15,12.7824
6,16,15.4758
6,17,15.5154
6,18,14.5326
6,19,13.89
6,20,14.4618
6,21,16.0446
6,22,22.9656
6,23,23.2578
7,0,27.51
7,1,28.1988
7,2,29.2962
7,3,29.2872
7,4,27.9384
7,5,29.0412
7,6,27.9498
7,7,26.2398
7,8,18.8058
7,9,12.8178
7,10,9.9036
7,11,8.1606
7,12,7.686
7,13,8.226
7,14,10.2126
7,15,8.9628
7,16,7.3692
7,17,7.8132
7,18,12.1656
7,19,12.5274
7,20,11.5962
7,21,11.022
7,22,7.8582
7,23,6.9504
8,0,7.2966
8,1,10.5066
8,2,21.3912
8,3,18.393
8,4,18.915
8,5,17.5422
8,6,17.4756
8,7,18.369
8,8,16.2048
8,9,7.2126
8,10,4.6572
8,11,0.8256
8,12,0.0996
8,13,0.0654
8,14,0.0654
8,15,0
8,16,0
8,17,0
8,18,0
8,19,0
8,20,0
8,21,0
8,22,0
8,23,0
9,0,0
9,1,0.0096
9,2,0.3264
9,3,0.2154
9,4,2.8602
9,5,8.4228
9,6,11.334
9,7,9.315
9,8,9.1488
9,9,5.0316
9,10,4.8372
9,11,2.8392
9,12,0.4968
9,13,0
9,14,0
9,15,0
9,16,0
9,17,0.2256
9,18,1.2618
9,19,2.355
9,20,3.4944
9,21,3.8544
9,22,3.381
9,23,3.426
10,0,5.0592
10,1,8.493
10,2,13.8954
10,3,8.4774
10,4,1.2522
10,5,2.0076
10,6,0.4716
10,7,0.2454
10,8,2.5266
10,9,3.7452
10,10,3.3222
10,11,3.2976
10,12,3.5448
10,13,4.7346
10,14,5.1378
10,15,8.8488
10,16,11.3022
10,17,14.7618
10,18,16.5762
10,19,15.1896
10,20,13.779
10,21,11.916
10,22,13.3926
10,23,11.286
11,0,10.3422
11,1,6.894
11,2,9.6606
11,3,17.2962
11,4,22.6368
11,5,10.6854
11,6,5.805
11,7,1.5438
11,8,0.1512
11,9,0
11,10,0
11,11,0
11,12,0.0768
11,13,0.0204
11,14,0
11,15,0
11,16,0
11,17,3.0168
11,18,2.5938
11,19,0.0186
11,20,0
11,21,0.0732
11,22,0.144
11,23,0
12,0,0
12,1,0
12,2,0.2676
12,3,2.1228
12,4,1.7358
12,5,2.4828
12,6,1.3692
12,7,3.954
12,8,4.8396
12,9,9.0036
12,10,12.0912
12,11,10.3158
12,12,7.0302
12,13,4.5066
12,14,3.8478
12,15,2.2164
12,16,1.2684
12,17,1.575
12,18,2.517
12,19,5.4882
12,20,5.4606
12,21,1.8798
12,22,0.4146
12,23,0.1428
13,0,1.7838
13,1,1.3596
13,2,0.8802
13,3,0.309
13,4,0
13,5,0
13,6,0
13,7,0
13,8,0
13,9,0
13,10,0
13,11,0
13,12,0
13,13,0.2322
13,14,0.6546
13,15,3.9828
13,16,8.3676
13,17,11.3424
13,18,7.971
13,19,5.9526
13,20,6.8364
13,21,16.2702
13,22,11.4438
13,23,12.7122
14,0,9.2382
14,1,11.0742
14,2,10.6632
14,3,9.7638
14,4,4.08
14,5,0.423
14,6,0.3918
14,7,0.2184
14,8,0.3252
14,9,0
14,10,0
14,11,1.3806
14,12,3.8334
14,13,6.5058
14,14,7.5726
14,15,7.9242
14,16,11.7294
14,17,10.5384
14,18,11.2362
14,19,10.8378
14,20,15.2082
14,21,17.9208
14,22,20.7702
14,23,15.9666
15,0,17.535
15,1,18.3912
15,2,17.7072
15,3,11.5374
15,4,12.0912
15,5,18.7974
15,6,11.9094
15,7,7.6068
15,8,0.8424
15,9,0.0522
15,10,0.6708
15,11,0.1878
15,12,0.1392
15,13,0.8976
15,14,2.6262
15,15,9.087
15,16,16.6836
15,17,14.8818
15,18,15.702
15,19,13.0608
15,20,12.4626
15,21,9.6384
15,22,8.5602
15,23,8.1876
16,0,9.999
16,1,7.173
16,2,3.822
16,3,4.302
16,4,2.3748
16,5,4.3854
16,6,5.289
16,7,5.187
16,8,1.0902
16,9,0.0852
16,10,0.6642
16,11,0.2484
16,12,1.2876
16,13,6.2646
16,14,8.94
16,15,14.637
16,16,19.3374
16,17,18.2208
16,18,15.0258
16,19,9.102
16,20,11.3202
16,21,15.1704
16,22,13.0926
16,23,3.9126
17,0,0.1458
17,1,0.0882
17,2,0.1668
17,3,2.103
17,4,4.617
17,5,6.63
17,6,4.0074
17,7,1.905
17,8,3.072
17,9,2.9328
17,10,8.1516
17,11,10.9968
17,12,7.5204
17,13,2.1456
17,14,0.2082
17,15,0.3036
17,16,1.6362
17,17,4.2108
17,18,0.768
17,19,0.429
17,20,0.7854
17,21,2.2404
17,22,0.0294
17,23,0.6036
18,0,0.186
18,1,0
18,2,0
18,3,0.1704
18,4,0
18,5,0
18,6,0
18,7,0
18,8,0.258
18,9,0.1866
18,10,0
18,11,0
18,12,0.372
18,13,3.4074
18,14,3.756
18,15,3.534
18,16,3.3792
18,17,15.2442
18,18,19.5768
18,19,14.0118
18,20,10.5024
18,21,1.017
18,22,0.0966
18,23,1.647
19,0,6.0456
19,1,5.0016
19,2,2.451
19,3,1.3638
19,4,0.4806
19,5,0.159
19,6,6.996
19,7,6.7914
19,8,0.9216
19,9,0
19,10,0
19,11,0
19,12,0
19,13,0
19,14,0
19,15,0
19,16,0
19,17,0
19,18,0
19,19,0
19,20,0.1026
19,21,12.6408
19,22,12.0378
19,23,1.0224
20,0,0.0984
20,1,0.8934
20,2,2.3256
20,3,1.7166
20,4,0.297
20,5,0
20,6,0
20,7,0
20,8,0
20,9,0
20,10,0
20,11,0
20,12,0
20,13,0
20,14,0.0132
20,15,1.1892
20,16,2.523
20,17,4.9638
20,18,11.6916
20,19,8.4006
20,20,7.8672
20,21,5.2356
20,22,1.4802
20,23,0.3846
21,0,0
21,1,0
21,2,0.0996
21,3,0.3924
21,4,0.3906
21,5,0.2964
21,6,2.6856
21,7,5.0352
21,8,4.0908
21,9,4.2366
21,10,9.8838
21,11,8.0274
21,12,11.8038
21,13,11.7324
21,14,11.511
21,15,7.821
21,16,6.3276
21,17,6.0396
21,18,2.7264
21,19,3.7404
21,20,6.1506
21,21,12.336
21,22,12.0108
21,23,8.0028
22,0,3.1164
22,1,3.0138
22,2,3.0126
22,3,3.0126
22,4,3.0138
22,5,12.9306
22,6,18.0018
22,7,14.2836
22,8,13.6686
22,9,20.8452
22,10,6.012
22,11,1.4748
22,12,1.212
22,13,1.206
22,14,0.2088
22,15,0.0024
22,16,0
22,17,0.1038
22,18,0.2466
22,19,0
22,20,0.9192
22,21,1.2876
22,22,1.767
22,23,2.289
23,0,1.134
23,1,0.1872
23,2,0
23,3,0
23,4,0
23,5,0.0258
23,6,2.0748
23,7,3.0348
23,8,2.8962
23,9,1.527
23,10,0.7446
23,11,0
23,12,0
23,13,0
23,14,0.012
23,15,0.177
23,16,0.648
23,17,3.2148
23,18,10.2132
23,19,6.5736
23,20,4.4622
23,21,2.6124
23,22,2.496
23,23,5.9028
24,0,6.6348
24,1,0.6972
24,2,0.123
24,3,0.2706
24,4,0.531
24,5,3.4884
24,6,2.3574
24,7,3.2436
24,8,4.377
24,9,5.199
24,10,12.4248
24,11,8.3424
24,12,5.4198
24,13,3.8166
24,14,1.1082
24,15,0
24,16,0
24,17,0
24,18,0
24,19,0
24,20,0
24,21,0
24,22,0.0852
24,23,2.0538
25,0,0.9234
25,1,0.1926
25,2,0.1044
25,3,0.0228
25,4,0
25,5,0.2844
25,6,1.0776
25,7,1.1958
25,8,1.1472
25,9,0.4362
25,10,0
25,11,0
25,12,0
25,13,0
25,14,0.264
25,15,0.6114
25,16,1.1106
25,17,1.4982
25,18,0.3648
25,19,0.0618
25,20,0.3654
25,21,0.4098
25,22,0.6432
25,23,0.903
26,0,0.957
26,1,0.5382
26,2,1.5942
26,3,0.0756
26,4,0.9546
26,5,0.3522
26,6,0
26,7,0
26,8,0
26,9,0
26,10,0.6
26,11,2.1684
26,12,3.5538
26,13,5.4372
26,14,8.0448
26,15,8.0532
26,16,5.901
26,17,5.7708
26,18,4.0086
26,19,3.5946
26,20,1.2666
26,21,0.5706
26,22,1.7232
26,23,1.1142
27,0,1.1628
27,1,1.7178
27,2,5.4462
27,3,5.7864
27,4,4.8774
27,5,5.1144
27,6,5.8776
27,7,2.286
27,8,0.8028
27,9,4.1694
27,10,4.293
27,11,7.9746
27,12,9.4374
27,13,8.7756
27,14,14.6964
27,15,16.557
27,16,13.9098
27,17,10.3302
27,18,10.9926
27,19,9.9318
27,20,6.9216
27,21,5.0958
27,22,7.362
27,23,7.2264
28,0,10.2264
28,1,9.4692
28,2,6.9642
28,3,4.683
28,4,9.249
28,5,13.6074
28,6,17.3538
28,7,13.4964
28,8,10.677
28,9,13.4868
28,10,19.1556
28,11,16.9338
28,12,22.7772
28,13,26.6808
28,14,27.4032
28,15,28.4466
28,16,28.6056
28,17,26.8824
28,18,20.1882
28,19,16.4184
28,20,16.1604
28,21,14.8284
28,22,15.8388
28,23,11.385
1,0,11.7192
1,1,8.82
1,2,5.5398
1,3,3.6108
1,4,3.486
1,5,4.4604
1,6,4.0596
1,7,0.9126
1,8,1.2492
1,9,0.009
1,10,0.3738
1,11,0.0096
1,12,0
1,13,0
1,14,0.1254
1,15,12.0954
1,16,12.8706
1,17,7.0986
1,18,4.1262
1,19,3.9606
1,20,1.8348
1,21,2.0082
1,22,1.572
1,23,1.8084
2,0,2.3196
2,1,0.7164
2,2,1.2414
2,3,1.4214
2,4,4.1244
2,5,8.808
2,6,14.0928
2,7,12.4782
2,8,7.6422
2,9,9.0492
2,10,2.8128
2,11,0.0216
2,12,0
2,13,0.1002
2,14,1.0284
2,15,1.8786
2,16,3.8118
2,17,20.631
2,18,18.5244
2,19,17.0364
2,20,20.2392
2,21,24.312
2,22,19.143
2,23,9.0114
3,0,3.6144
3,1,0.606
3,2,11.1654
3,3,9.1668
3,4,9.0888
3,5,8.0664
3,6,7.299
3,7,7.7484
3,8,7.158
3,9,13.6074
3,10,14.0382
3,11,16.0482
3,12,19.0326
3,13,20.3352
3,14,20.0496
3,15,23.442
3,16,23.973
3,17,22.083
3,18,19.4376
3,19,13.4358
3,20,6.7284
3,21,2.9946
3,22,14.1492
3,23,17.2998
4,0,9.1512
4,1,3.0126
4,2,3.012
4,3,5.8752
4,4,14.8482
4,5,15.3024
4,6,16.0758
4,7,13.011
4,8,10.3596
4,9,15.0516
4,10,14.9754
4,11,15.2838
4,12,12.8994
4,13,15.6456
4,14,16.2384
4,15,19.3092
4,16,23.3748
4,17,25.9182
4,18,20.5554
4,19,17.8452
4,20,13.0806
4,21,14.8368
4,22,16.1286
4,23,19.98
5,0,23.3352
5,1,27.8376
5,2,27.462
5,3,25.2882
5,4,13.6998
5,5,6.5082
5,6,6.7182
5,7,6.4056
5,8,6.8922
5,9,6.6078
5,10,7.746
5,11,4.2162
5,12,2.7546
5,13,1.2582
5,14,0.849
5,15,0.1182
5,16,0.0246
5,17,0
5,18,0.0642
5,19,0.312
5,20,0.0138
5,21,0.006
5,22,0.1896
5,23,1.3704
6,0,6.5196
6,1,7.7622
6,2,5.7858
6,3,12.0984
6,4,13.0134
6,5,5.979
6,6,6.5298
6,7,1.1292
6,8,0.0864
6,9,0.0444
6,10,0
6,11,0
6,12,0.258
6,13,0.4434
6,14,0.1272
6,15,1.5492
6,16,3.4464
6,17,11.1558
6,18,9.1638
6,19,16.9974
6,20,15.096
6,21,11.1222
6,22,3.771
6,23,2.337
7,0,1.6476
7,1,1.545
7,2,2.5884
7,3,2.0166
7,4,1.7706
7,5,0.0012
7,6,0.1428
7,7,0.123
7,8,0.6642
7,9,0
7,10,0
7,11,0
7,12,0
7,13,0
7,14,0.3696
7,15,3.4908
7,16,12.438
7,17,23.0196
7,18,18.1986
7,19,11.6646
7,20,8.0766
7,21,1.9488
7,22,5.6832
7,23,5.1318
8,0,3.6312
8,1,0.7578
8,2,0
8,3,0.045
8,4,0.2664
8,5,2.4528
8,6,3.0876
8,7,5.3706
8,8,3.1482
8,9,2.2428
8,10,1.6944
8,11,3.201
8,12,1.4202
8,13,0.9042
8,14,0.6288
8,15,1.626
8,16,3.8022
8,17,8.0052
8,18,4.5132
8,19,0.8094
8,20,0.1164
8,21,0
8,22,0
8,23,0
9,0,0
9,1,0
9,2,0
9,3,0
9,4,0
9,5,0
9,6,0
9,7,0.0108
9,8,0
9,9,0.024
9,10,0.1728
9,11,0.0018
9,12,0
9,13,0
9,14,0
9,15,0
9,16,0.027
9,17,0.1848
9,18,1.4304
9,19,3.7944
9,20,2.0658
9,21,1.5294
9,22,3.1944
9,23,2.7522
10,0,1.7472
10,1,0.8298
10,2,0.9048
10,3,1.95
10,4,0.9624
10,5,0.0444
10,6,0
10,7,0
10,8,0
10,9,0
10,10,0.0582
10,11,0.2526
10,12,0.4776
10,13,1.0314
10,14,1.2924
10,15,7.5486
10,16,12.0282
10,17,11.7372
10,18,8.6088
10,19,5.4798
10,20,4.1808
10,21,4.341
10,22,4.1526
10,23,6.7764
11,0,2.5602
11,1,1.0398
11,2,3.6582
11,3,9.2694
11,4,11.463
11,5,13.5504
11,6,11.4402
11,7,7.47
11,8,1.2126
11,9,4.5312
11,10,6.486
11,11,5.9778
11,12,3.8562
11,13,0.3978
11,14,0
11,15,0.0516
11,16,1.4166
11,17,9.4206
11,18,10.6002
11,19,6.408
11,20,1.1646
11,21,0.72
11,22,0.567
11,23,0
12,0,0
12,1,0
12,2,0
12,3,0
12,4,0
12,5,0
12,6,1.7244
12,7,3.42
12,8,0.4494
12,9,0.0132
12,10,1.5618
12,11,4.0224
12,12,7.7172
12,13,11.1084
12,14,11.7786
12,15,21.9192
12,16,20.1126
12,17,10.8162
12,18,10.8174
12,19,12.2526
12,20,14.3304
12,21,17.046
12,22,11.535
12,23,11.3574
13,0,14.9298
13,1,16.4766
13,2,12.2994
13,3,19.791
13,4,13.0716
13,5,2.52
13,6,0.096
13,7,0
13,8,0
13,9,0
13,10,0
13,11,0
13,12,0.7602
13,13,5.2722
13,14,13.9314
13,15,18.5478
13,16,13.6974
13,17,24.7644
13,18,21.7428
13,19,15.9984
13,20,16.0158
13,21,12.4602
13,22,10.5546
13,23,13.2594
14,0,14.8626
14,1,12.4734
14,2,7.233
14,3,13.3452
14,4,15.5988
14,5,11.3478
14,6,9.8226
14,7,12.4104
14,8,11.1168
14,9,8.937
14,10,5.3544
14,11,4.4214
14,12,7.9224
14,13,12.3684
14,14,10.8174
14,15,10.8162
14,16,26.3178
14,17,27.324
14,18,24.6678
14,19,15.1764
14,20,8.0796
14,21,5.5566
14,22,6.0894
14,23,8.5278
15,0,4.239
15,1,0.3912
15,2,0.123
15,3,0.039
15,4,0
15,5,5.514
15,6,20.6394
15,7,16.9182
15,8,17.31
15,9,19.659
15,10,8.8632
15,11,6.2286
15,12,6.2664
15,13,3.3168
15,14,2.274
15,15,2.85
15,16,0.6942
15,17,0.6306
15,18,1.1292
15,19,2.133
15,20,3.7296
15,21,4.6038
15,22,3.159
15,23,0.1416
16,0,0.0042
16,1,0.3888
16,2,1.7448
16,3,0.3972
16,4,0
16,5,0.0096
16,6,0.027
16,7,0
16,8,0.5406
16,9,4.5438
16,10,9.903
16,11,5.1312
16,12,2.4006
16,13,0.1248
16,14,0.8358
16,15,0.1686
16,16,0.651
16,17,2.7462
16,18,1.2252
16,19,1.0866
16,20,0.0534
16,21,0
16,22,0
16,23,0
17,0,0
17,1,0
17,2,0
17,3,0.537
17,4,2.1048
17,5,2.5236
17,6,1.035
17,7,0.1056
17,8,0.0012
17,9,0
17,10,0
17,11,0.0072
17,12,0.003
17,13,0
17,14,0.0372
17,15,1.6776
17,16,2.5104
17,17,8.2008
17,18,7.0458
17,19,4.1868
17,20,3.4596
17,21,4.4274
17,22,2.7528
17,23,0.7584
18,0,3.78
18,1,9.4332
18,2,9.2592
18,3,8.3124
18,4,8.7978
18,5,7.0536
18,6,3.8538
18,7,1.353
18,8,0.5676
18,9,0
18,10,0
18,11,2.3022
18,12,3.3474
18,13,5.6256
18,14,9.03
18,15,13.9146
18,16,16.2906
18,17,10.9026
18,18,8.0886
18,19,7.5012
18,20,7.116
18,21,5.859
18,22,4.6404
18,23,3.5634
19,0,3.5544
19,1,4.9716
19,2,4.9566
19,3,4.7268
19,4,5.2266
19,5,7.1088
19,6,6.0438
19,7,7.0506
19,8,4.752
19,9,9.3078
19,10,9.1704
19,11,8.5458
19,12,3.9534
19,13,3.7044
19,14,5.928
19,15,8.6184
19,16,19.0236
19,17,25.209
19,18,21.1416
19,19,13.137
19,20,10.4454
19,21,6.8544
19,22,5.9514
19,23,9.9888
20,0,9.3444
20,1,11.403
20,2,13.0458
20,3,7.3734
20,4,5.7612
20,5,4.8672
20,6,4.8348
20,7,2.8452
20,8,0.4476
20,9,0
20,10,0.0174
20,11,0.6828
20,12,2.1582
20,13,3.3798
20,14,3.7278
20,15,4.062
20,16,5.5218
20,17,2.8782
20,18,6.5076
20,19,4.7796
20,20,3.6228
20,21,1.5834
20,22,0.189
20,23,0.4128
21,0,0.4206
21,1,2.7468
21,2,4.9128
21,3,3.3564
21,4,2.007
21,5,1.599
21,6,2.2506
21,7,0.6774
21,8,0.6714
21,9,0.132
21,10,0.777
21,11,3.2982
21,12,4.2522
21,13,3.4944
21,14,2.9898
21,15,1.4298
21,16,0.7692
21,17,0.1992
21,18,2.5158
21,19,1.1514
21,20,0.4614
21,21,1.6818
21,22,1.605
21,23,0.738
22,0,3.9156
22,1,7.5072
22,2,3.5634
22,3,1.2816
22,4,3.2982
22,5,5.0556
22,6,6.8376
22,7,6.447
22,8,3.3948
22,9,3.0756
22,10,4.98
22,11,7.1232
22,12,10.497
22,13,13.704
22,14,15.8904
22,15,21.5106
22,16,22.407
22,17,22.4178
22,18,14.6274
22,19,15.1344
22,20,14.988
22,21,15.9636
22,22,15.7452
22,23,15.8772
23,0,14.1552
23,1,12.4944
23,2,15.195
23,3,12.3222
23,4,12.5514
23,5,8.7396
23,6,7.7844
23,7,7.3962
23,8,5.3004
23,9,2.8374
23,10,5.0412
23,11,7.7148
23,12,4.6146
23,13,2.7366
23,14,2.8776
23,15,9.6096
23,16,19.7874
23,17,15.063
23,18,13.0728
23,19,10.0854
23,20,6.804
23,21,8.7036
23,22,11.0724
23,23,8.4858
24,0,6.7626
24,1,10.587
24,2,14.5596
24,3,12.9606
24,4,15.4848
24,5,24.6162
24,6,23.9298
24,7,17.283
24,8,12.2238
24,9,13.1562
24,10,8.6028
24,11,9.144
24,12,10.2516
24,13,11.8644
24,14,12.3
24,15,13.2408
24,16,11.5506
24,17,10.7922
24,18,11.0448
24,19,7.8702
24,20,6.1884
24,21,7.275
24,22,6.5988
24,23,7.719
25,0,9.0702
25,1,8.7192
25,2,11.436
25,3,14.8146
25,4,14.5092
25,5,19.2618
25,6,21.8574
25,7,17.6058
25,8,12.7908
25,9,14.3106
25,10,15.8946
25,11,12.6258
25,12,12.6156
25,13,11.874
25,14,21.8274
25,15,23.6058
25,16,24.7416
25,17,24.3312
25,18,22.0542
25,19,20.2224
25,20,16.7028
25,21,15.9678
25,22,16.7586
25,23,17.3214
26,0,17.5776
26,1,12.7986
26,2,11.928
26,3,15.0546
26,4,17.0886
26,5,15.2604
26,6,12.8436
26,7,12.2274
26,8,15.7362
26,9,18.9084
26,10,20.6736
26,11,15.549
26,12,12.018
26,13,12.0198
26,14,12.0186
26,15,12.0192
26,16,12.0204
26,17,12.0186
26,18,12.0174
26,19,12.018
26,20,11.7624
26,21,10.8012
26,22,11.784
26,23,14.007
27,0,13.3476
27,1,15.6234
27,2,17.8206
27,3,15.8868
27,4,7.2096
27,5,4.5678
27,6,4.2906
27,7,5.3682
27,8,11.0178
27,9,22.5834
27,10,25.0626
27,11,15.9558
27,12,6.7308
27,13,2.898
27,14,0.7188
27,15,0.1092
27,16,0.0264
27,17,0.5244
27,18,0.7038
27,19,0.63
27,20,1.5504
27,21,0.9918
27,22,1.5714
27,23,3.2352
28,0,2.4426
28,1,0.6372
28,2,1.8714
28,3,3.0384
28,4,8.7336
28,5,7.0494
28,6,7.3314
28,7,16.1226
28,8,12.8928
28,9,10.6236
28,10,6.0126
28,11,2.4576
28,12,1.2108
28,13,1.212
28,14,1.383
28,15,1.8414
28,16,0.711
28,17,0.0552
28,18,0.078
28,19,1.2768
28,20,5.6748
28,21,5.9502
28,22,5.4054
28,23,2.3952
29,0,0.306
29,1,0.786
29,2,2.0244
29,3,3.0276
29,4,4.4766
29,5,8.4954
29,6,7.4316
29,7,4.1838
29,8,3.7554
29,9,6.834
29,10,7.4814
29,11,3.2268
29,12,1.2132
29,13,1.2144
29,14,1.3986
29,15,5.1492
29,16,4.1958
29,17,4.4268
29,18,5.1018
29,19,4.8642
29,20,3.5106
29,21,0.9822
29,22,0.0528
29,23,0.0378
30,0,0.1392
30,1,1.4352
30,2,4.3038
30,3,6.9702
30,4,6.06
30,5,7.3164
30,6,6.528
30,7,5.6244
30,8,1.1796
30,9,0.1656
30,10,0
30,11,0
30,12,0
30,13,0
30,14,0
30,15,0
30,16,1.2378
30,17,10.1118
30,18,9.9864
30,19,10.0674
30,20,7.3476
30,21,5.7672
30,22,6.0006
30,23,3.0366
31,0,1.0182
31,1,1.7796
31,2,4.9014
31,3,5.4204
31,4,4.8444
31,5,3.3684
31,6,2.2284
